Condition,SAKIDs,IDs,Value,pcc_ids,highlight
YPD,SAKL0D05148g,12527,-1.627621287,PCCGCIGL_02832,FALSE
YPD,SAKL0D05170g,14874,-1.014099912,PCCGCIGL_02834,FALSE
YPD,SAKL0D05192g,12694,-3.05148644,PCCGCIGL_02835,FALSE
YPD,SAKL0D05214g,11864,-2.978801107,PCCGCIGL_02837,FALSE
YPD,SAKL0D05236g,11621,-4.114617475,PCCGCIGL_02838,FALSE
YPD,SAKL0D05258g,12156,-1.814544006,PCCGCIGL_02840,FALSE
YPD,SAKL0D05280g,12253,-1.616797251,PCCGCIGL_02841,FALSE
YPD,SAKL0D05302g,10665,-1.889305185,PCCGCIGL_02842,FALSE
YPD,SAKL0D05324g,14179,-2.186621177,PCCGCIGL_02843,FALSE
YPD,SAKL0D05390g,14047,-1.345858174,PCCGCIGL_02846,FALSE
YPD,SAKL0D05412g,11043,-3.910424126,PCCGCIGL_02847,FALSE
YPD,SAKL0D05434g,14705,-3.312387615,PCCGCIGL_02848,FALSE
YPD,SAKL0D05456g,11452,-2.178175761,PCCGCIGL_02849,FALSE
YPD,SAKL0D05478g,10899,-0.854194027,PCCGCIGL_02851,FALSE
YPD,SAKL0D05500g,11372,-1.324972368,PCCGCIGL_02852,FALSE
YPD,SAKL0D05522g,14914,-3.074340516,PCCGCIGL_02854,FALSE
YPD,SAKL0D05544g,11188,-1.595718861,PCCGCIGL_02855,FALSE
YPD,SAKL0D05566g,14390,-4.366298034,PCCGCIGL_02856,FALSE
YPD,SAKL0D05588g,14085,-2.745584568,PCCGCIGL_02858,FALSE
YPD,SAKL0D05610g,14455,-1.803711907,PCCGCIGL_02859,FALSE
YPD,SAKL0D05632g,10065,-4.867551879,PCCGCIGL_02862,FALSE
YPD,SAKL0D05654g,13077,-6.428315555,PCCGCIGL_02864,FALSE
YPD,SAKL0D05676g,10903,-5.001115395,PCCGCIGL_02865,FALSE
YPD,SAKL0D05698g,15140,-1.126076261,PCCGCIGL_02866,FALSE
YPD,SAKL0D05720g,10385,-1.460698853,PCCGCIGL_02867,FALSE
YPD,SAKL0D05742g,13906,-1.772292892,PCCGCIGL_02868,FALSE
YPD,SAKL0D05764g,15129,-2.563374424,PCCGCIGL_02869,FALSE
YPD,SAKL0D05786g,14230,-3.28283823,PCCGCIGL_02871,FALSE
YPD,SAKL0D05808g,10290,-3.198676526,PCCGCIGL_02872,FALSE
YPD,SAKL0D05830g,11143,-2.443729659,PCCGCIGL_02873,FALSE
YPD,SAKL0D05852g,10020,-3.556617024,PCCGCIGL_02874,FALSE
YPD,SAKL0D05874g,12227,-1.816732258,PCCGCIGL_02875,FALSE
YPD,SAKL0D05896g,14393,0.018340079,PCCGCIGL_02876,FALSE
YPD,SAKL0D05918g,14077,-3.718606052,PCCGCIGL_02879,FALSE
YPD,SAKL0D05940g,12219,-1.358093366,PCCGCIGL_02881,FALSE
YPD,SAKL0D05962g,13699,1.036943498,PCCGCIGL_02884,FALSE
YPD,SAKL0D05984g,13248,-4.297341898,PCCGCIGL_02886,FALSE
YPD,SAKL0D06006g,11512,-1.495672593,PCCGCIGL_02887,FALSE
YPD,SAKL0D06050g,10054,-3.956008019,PCCGCIGL_02891,FALSE
YPD,SAKL0D06072g,10813,-4.079307619,PCCGCIGL_02892,FALSE
YPD,SAKL0D06094g,10453,-0.814565652,PCCGCIGL_02893,FALSE
YPD,SAKL0D06116g,12946,-3.190978868,PCCGCIGL_02894,FALSE
YPD,SAKL0D06204g,11175,-1.288335504,PCCGCIGL_02897,FALSE
YPD,SAKL0D06226g,13375,-2.758507825,PCCGCIGL_02899,FALSE
YPD,SAKL0D06248g,13696,-0.735013833,PCCGCIGL_02900,FALSE
YPD,SAKL0D06270g,12581,-2.267393977,PCCGCIGL_02903,FALSE
YPD,SAKL0D06292g,12733,-3.943578371,PCCGCIGL_02904,FALSE
YPD,SAKL0D06314g,14613,-3.328232519,PCCGCIGL_02905,FALSE
YPD,SAKL0D06336g,11246,NA,PCCGCIGL_02906,FALSE
YPD,SAKL0D06358g,14867,-4.522803703,PCCGCIGL_02907,FALSE
YPD,SAKL0D06380g,11159,-4.432409238,PCCGCIGL_02908,FALSE
YPD,SAKL0D06446g,15166,-4.545765529,PCCGCIGL_02912,FALSE
YPD,SAKL0D06468g,11912,0.831861917,PCCGCIGL_02915,FALSE
YPD,SAKL0D06490g,12907,-3.856432071,PCCGCIGL_02916,FALSE
YPD,SAKL0D06512g,12560,-2.222527677,PCCGCIGL_02917,FALSE
YPD,SAKL0D06534g,13418,-3.440152738,PCCGCIGL_02918,FALSE
YPD,SAKL0D06556g,13123,-3.229110112,PCCGCIGL_02920,FALSE
YPD,SAKL0D06578g,14000,-4.583054568,PCCGCIGL_02921,FALSE
YPD,SAKL0D06622g,10175,-1.037333003,PCCGCIGL_02924,FALSE
YPD,SAKL0D06644g,10902,-2.808468135,PCCGCIGL_02925,FALSE
YPD,SAKL0D06666g,12647,-3.459303507,PCCGCIGL_02926,FALSE
YPD,SAKL0D06688g,10340,-3.526233059,PCCGCIGL_02927,FALSE
YPD,SAKL0D06710g,14428,-0.797917758,PCCGCIGL_02928,FALSE
YPD,SAKL0D06732g,14068,-5.545443802,PCCGCIGL_02929,FALSE
YPD,SAKL0D06754g,11624,-2.812913918,PCCGCIGL_02935,FALSE
YPD,SAKL0D06776g,13463,-3.402627628,PCCGCIGL_02937,FALSE
YPD,SAKL0D06798g,14506,-2.836391487,PCCGCIGL_02938,FALSE
YPD,SAKL0D06820g,10182,-3.782461178,PCCGCIGL_02939,FALSE
YPD,SAKL0D06842g,11691,-3.642307371,PCCGCIGL_02940,FALSE
YPD,SAKL0D06864g,11002,-4.186206876,PCCGCIGL_02941,FALSE
YPD,SAKL0D06886g,12086,-2.818113123,PCCGCIGL_02942,FALSE
YPD,SAKL0D06908g,10007,-2.238856272,PCCGCIGL_02944,FALSE
YPD,SAKL0D06930g,11549,-1.942095691,PCCGCIGL_02945,FALSE
YPD,SAKL0D06952g,13335,-0.86527564,PCCGCIGL_02946,FALSE
YPD,SAKL0D06974g,11442,-2.019546468,PCCGCIGL_02947,FALSE
YPD,SAKL0D06996g,10860,-1.631782092,PCCGCIGL_02948,FALSE
YPD,SAKL0D07018g,11688,-2.244211564,PCCGCIGL_02949,FALSE
YPD,SAKL0D07040g,10390,0.005046511,PCCGCIGL_02950,FALSE
YPD,SAKL0D07062g,11986,-0.482849934,PCCGCIGL_02951,FALSE
YPD,SAKL0D07084g,10586,-1.509988161,PCCGCIGL_02952,FALSE
YPD,SAKL0D07106g,11526,-1.962452849,PCCGCIGL_02953,FALSE
YPD,SAKL0D07128g,10438,-2.921290248,PCCGCIGL_02955,FALSE
YPD,SAKL0D07150g,13157,-2.711766239,PCCGCIGL_02956,FALSE
YPD,SAKL0D07172g,14187,-1.585519283,PCCGCIGL_02957,FALSE
YPD,SAKL0D07194g,13543,-2.466353934,PCCGCIGL_02959,FALSE
YPD,SAKL0D07216g,14425,-2.510805345,PCCGCIGL_02960,FALSE
YPD,SAKL0D07238g,10108,-3.08952572,PCCGCIGL_02961,FALSE
YPD,SAKL0D07260g,15000,-1.550710593,PCCGCIGL_02963,FALSE
YPD,SAKL0D07282g,11532,-0.96972393,PCCGCIGL_02964,FALSE
YPD,SAKL0D07304g,13711,-0.223902774,PCCGCIGL_02965,FALSE
YPD,SAKL0D07326g,12721,-0.730330106,PCCGCIGL_02966,FALSE
YPD,SAKL0D07348g,12841,-1.323892679,PCCGCIGL_02967,FALSE
YPD,SAKL0D07392g,12125,-2.936921742,PCCGCIGL_02969,FALSE
YPD,SAKL0D07414g,14977,-2.294017699,PCCGCIGL_02971,FALSE
YPD,SAKL0D07436g,10580,-3.087548219,PCCGCIGL_02974,FALSE
YPD,SAKL0D07458g,13903,-5.535668144,PCCGCIGL_02975,FALSE
YPD,SAKL0D07480g,15123,-3.873399547,PCCGCIGL_02976,FALSE
YPD,SAKL0D07502g,12533,-3.821097747,PCCGCIGL_02977,FALSE
YPD,SAKL0D07524g,11712,-3.42435398,PCCGCIGL_02978,FALSE
YPD,SAKL0D07546g,11535,-3.422409405,PCCGCIGL_02979,FALSE
YPD,SAKL0D07568g,10073,-3.785477777,PCCGCIGL_02980,FALSE
YPD,SAKL0D07590g,13156,-0.394404194,PCCGCIGL_02982,FALSE
YPD,SAKL0D07612g,10404,-2.27982996,PCCGCIGL_02983,FALSE
YPD,SAKL0D07656g,12916,-2.348364374,PCCGCIGL_02985,FALSE
YPD,SAKL0D07678g,12513,-4.344843354,PCCGCIGL_02987,FALSE
YPD,SAKL0D07700g,14228,-2.958578715,PCCGCIGL_02990,FALSE
YPD,SAKL0D07722g,10866,-0.514840564,PCCGCIGL_02995,FALSE
YPD,SAKL0D07744g,12123,-1.262367188,PCCGCIGL_02996,FALSE
YPD,SAKL0D07810g,12471,-1.86404025,PCCGCIGL_02999,FALSE
YPD,SAKL0D07832g,10372,-4.413382117,PCCGCIGL_03001,FALSE
YPD,SAKL0D07854g,11285,-4.871941007,PCCGCIGL_03003,FALSE
YPD,SAKL0D07898g,14858,-3.573008774,PCCGCIGL_03005,FALSE
YPD,SAKL0D07920g,12800,-3.508604546,PCCGCIGL_03006,FALSE
YPD,SAKL0D07942g,11099,-2.797754782,PCCGCIGL_03007,FALSE
YPD,SAKL0D07964g,13870,-3.198299027,PCCGCIGL_03009,FALSE
YPD,SAKL0D07986g,14289,-4.93741588,PCCGCIGL_03010,FALSE
YPD,SAKL0D08008g,12264,-4.286190932,PCCGCIGL_03011,FALSE
YPD,SAKL0D08030g,13409,-3.245291844,PCCGCIGL_03014,FALSE
YPD,SAKL0D08052g,10930,-1.575334825,PCCGCIGL_03015,FALSE
YPD,SAKL0D08074g,11572,-2.116087428,PCCGCIGL_03016,FALSE
YPD,SAKL0D08096g,12570,0.260316299,PCCGCIGL_03018,FALSE
YPD,SAKL0D08162g,14381,-4.957164271,PCCGCIGL_03021,FALSE
YPD,SAKL0D08217g1,11706,-5.457840058,PCCGCIGL_03023,FALSE
YPD,SAKL0D08272g,10760,-3.913340709,PCCGCIGL_03026,FALSE
YPD,SAKL0D08294g,11940,-1.671334217,PCCGCIGL_03027,FALSE
YPD,SAKL0D08316g,14726,3.24002326,PCCGCIGL_03028,FALSE
YPD,SAKL0D08338g,12723,-6.181348175,PCCGCIGL_03029,FALSE
YPD,SAKL0D08360g,11069,-0.845719684,PCCGCIGL_03030,FALSE
YPD,SAKL0D08382g,11725,-3.984960542,PCCGCIGL_03031,FALSE
YPD,SAKL0D08404g,13501,-1.305521574,PCCGCIGL_03032,FALSE
YPD,SAKL0D08426g,11136,-5.833729638,PCCGCIGL_03034,FALSE
YPD,SAKL0D08492g,15201,-0.320384132,PCCGCIGL_03038,FALSE
YPD,SAKL0D08514g,12079,-0.114715696,PCCGCIGL_03040,FALSE
YPD,SAKL0D08536g,10197,-3.089589995,PCCGCIGL_03041,FALSE
YPD,SAKL0D08558g,15128,-0.356561032,PCCGCIGL_03042,FALSE
YPD,SAKL0D08580g,13723,-2.766769507,PCCGCIGL_03043,FALSE
YPD,SAKL0D08602g,11037,-3.016972742,PCCGCIGL_03044,FALSE
YPD,SAKL0D08624g,14417,-2.966275959,PCCGCIGL_03045,FALSE
YPD,SAKL0D08646g,15026,-2.907394298,PCCGCIGL_03046,FALSE
YPD,SAKL0D08668g,14546,-1.319663823,PCCGCIGL_03047,FALSE
YPD,SAKL0D08690g,10501,-1.108728086,PCCGCIGL_03048,FALSE
YPD,SAKL0D08712g,10842,0.109003029,PCCGCIGL_03050,FALSE
YPD,SAKL0D08734g,13442,-2.159390195,PCCGCIGL_03051,FALSE
YPD,SAKL0D08756g,11708,-3.62362029,PCCGCIGL_03052,FALSE
YPD,SAKL0D08778g,10189,-0.151304749,PCCGCIGL_03053,FALSE
YPD,SAKL0D08800g,11824,-2.101496618,PCCGCIGL_03055,FALSE
YPD,SAKL0D08822g,14521,-0.358741546,PCCGCIGL_03056,FALSE
YPD,SAKL0D08844g,13887,NA,PCCGCIGL_03057,FALSE
YPD,SAKL0D08888g,14449,-2.57262763,PCCGCIGL_03058,FALSE
YPD,SAKL0D08910g,13957,-1.917797445,PCCGCIGL_03059,FALSE
YPD,SAKL0D08932g,11355,-3.193471969,PCCGCIGL_03060,FALSE
YPD,SAKL0D08954g,14528,-3.650352496,PCCGCIGL_03061,FALSE
YPD,SAKL0D08998g,10593,-3.648858469,PCCGCIGL_03063,FALSE
YPD,SAKL0D09020g,14547,-5.688340872,PCCGCIGL_03064,FALSE
YPD,SAKL0D09086g,10675,-3.784517444,PCCGCIGL_03067,FALSE
YPD,SAKL0D09108g,12310,0.664637371,PCCGCIGL_03069,FALSE
YPD,SAKL0D09130g,11959,0.175614435,PCCGCIGL_03072,FALSE
YPD,SAKL0D09152g,10115,0.650344764,PCCGCIGL_03073,FALSE
YPD,SAKL0D09240g,11900,-1.88977887,PCCGCIGL_03080,FALSE
YPD,SAKL0D09262g,14824,-2.351943386,PCCGCIGL_03083,FALSE
YPD,SAKL0D09284g,11138,-1.17998123,PCCGCIGL_03084,FALSE
YPD,SAKL0D09306g,14853,-1.593973896,PCCGCIGL_03086,FALSE
YPD,SAKL0D09328g,13708,-6.491461485,PCCGCIGL_03089,FALSE
YPD,SAKL0D09350g,14189,-3.562970363,PCCGCIGL_03093,FALSE
YPD,SAKL0D09372g,11802,-1.762571551,PCCGCIGL_03095,FALSE
YPD,SAKL0D09394g,15178,-1.571559364,PCCGCIGL_03096,FALSE
YPD,SAKL0D09416g,11741,-5.258054208,PCCGCIGL_03097,FALSE
YPD,SAKL0D09438g,10036,-3.276850418,PCCGCIGL_03098,FALSE
YPD,SAKL0D09504g,12318,-2.67362963,PCCGCIGL_03099,FALSE
YPD,SAKL0D09526g,13928,-2.108474709,PCCGCIGL_03100,FALSE
YPD,SAKL0D09658g,12668,-0.706744565,PCCGCIGL_03106,FALSE
YPD,SAKL0D09680g,13560,-5.407568622,PCCGCIGL_03108,FALSE
YPD,SAKL0D09702g,10627,-1.246364605,PCCGCIGL_03109,FALSE
YPD,SAKL0D09724g,15275,-2.375673814,PCCGCIGL_03110,FALSE
YPD,SAKL0D09746g,10384,-0.711864988,PCCGCIGL_03111,FALSE
YPD,SAKL0D09768g,13242,0.724985408,PCCGCIGL_03114,FALSE
YPD,SAKL0D09790g,12671,-5.568046582,PCCGCIGL_03115,FALSE
YPD,SAKL0D09812g,10001,0.06766278,PCCGCIGL_03116,FALSE
YPD,SAKL0D09834g,13865,-2.883690307,PCCGCIGL_03118,FALSE
YPD,SAKL0D09856g,11707,-1.796303275,PCCGCIGL_03119,FALSE
YPD,SAKL0D09878g,10312,-4.787041323,PCCGCIGL_03121,FALSE
YPD,SAKL0D09922g,12725,-6.142774112,PCCGCIGL_03127,FALSE
YPD,SAKL0D09944g,14814,-3.69661033,PCCGCIGL_03129,FALSE
YPD,SAKL0D09966g,12915,-4.002521658,PCCGCIGL_03130,FALSE
YPD,SAKL0D09988g,12849,-2.179544687,PCCGCIGL_03132,FALSE
YPD,SAKL0D10032g,14322,-3.378856651,PCCGCIGL_03134,FALSE
YPD,SAKL0D10054g,10819,-4.26505283,PCCGCIGL_03138,FALSE
YPD,SAKL0D10098g,13390,0.722395578,PCCGCIGL_03140,FALSE
YPD,SAKL0D10120g,10798,-0.942472805,PCCGCIGL_03142,FALSE
YPD,SAKL0D10131g,10524,-3.110360911,PCCGCIGL_03143,FALSE
YPD,SAKL0D10164g,10049,-5.913259981,PCCGCIGL_03147,FALSE
YPD,SAKL0D10186g,13449,-0.492471851,PCCGCIGL_03148,FALSE
YPD,SAKL0D10208g,14920,-0.950061222,PCCGCIGL_03149,FALSE
YPD,SAKL0D10252g,14467,-1.700643403,PCCGCIGL_03151,FALSE
YPD,SAKL0D10274g,10077,-1.676015194,PCCGCIGL_03152,FALSE
YPD,SAKL0D10296g,12515,-3.259821889,PCCGCIGL_03153,FALSE
YPD,SAKL0D10318g,11392,-2.761542024,PCCGCIGL_03154,FALSE
YPD,SAKL0D10340g,11984,-2.902520117,PCCGCIGL_03155,FALSE
YPD,SAKL0D10362g,12664,-4.948622341,PCCGCIGL_03156,FALSE
YPD,SAKL0D10384g,10788,3.043440754,PCCGCIGL_03157,FALSE
YPD,SAKL0D10406g,14175,-2.525337746,PCCGCIGL_03159,FALSE
YPD,SAKL0D10428g,14207,NA,PCCGCIGL_03160,FALSE
YPD,SAKL0D10450g,13976,-5.569944701,PCCGCIGL_03164,FALSE
YPD,SAKL0D10472g,12514,-3.936950337,PCCGCIGL_03166,FALSE
YPD,SAKL0D10494g,13759,-2.169075297,PCCGCIGL_03168,FALSE
YPD,SAKL0D10538g,10862,-2.693861402,PCCGCIGL_03170,FALSE
YPD,SAKL0D10560g,14738,-4.973484505,PCCGCIGL_03171,FALSE
YPD,SAKL0D10582g,14083,NA,PCCGCIGL_03174,FALSE
YPD,SAKL0D10604g,10969,-3.309238021,PCCGCIGL_03175,FALSE
YPD,SAKL0D10626g,14217,-2.71976021,PCCGCIGL_03176,FALSE
YPD,SAKL0D10736g,10357,-1.005610689,PCCGCIGL_03180,FALSE
YPD,SAKL0D10758g,11302,-1.482531897,PCCGCIGL_03181,FALSE
YPD,SAKL0D10780g,12105,-3.238416597,PCCGCIGL_03182,FALSE
YPD,SAKL0D10802g,10280,-2.680033766,PCCGCIGL_03184,FALSE
YPD,SAKL0D10824g,12919,-3.882877381,PCCGCIGL_03185,FALSE
YPD,SAKL0D10846g,11349,-2.035957329,PCCGCIGL_03186,FALSE
YPD,SAKL0D10868g,11641,-2.881067835,PCCGCIGL_03188,FALSE
YPD,SAKL0D10890g,13526,-2.644180109,PCCGCIGL_03190,FALSE
YPD,SAKL0D10912g,12166,-3.617022655,PCCGCIGL_03193,FALSE
YPD,SAKL0D10934g,10047,-3.393623857,PCCGCIGL_03194,FALSE
YPD,SAKL0D11000g,12059,-4.092334334,PCCGCIGL_03196,FALSE
YPD,SAKL0D11022g,13598,0.341614827,PCCGCIGL_03198,FALSE
YPD,SAKL0D11044g,13400,-1.36437757,PCCGCIGL_03200,FALSE
YPD,SAKL0D11066g,10169,-3.173652901,PCCGCIGL_03202,FALSE
YPD,SAKL0D11088g,13509,-1.312377655,PCCGCIGL_03203,FALSE
YPD,SAKL0D11110g,13650,-1.028664597,PCCGCIGL_03204,FALSE
YPD,SAKL0D11132g,12010,-1.664078639,PCCGCIGL_03205,FALSE
YPD,SAKL0D11154g,14407,-1.191538755,PCCGCIGL_03206,FALSE
YPD,SAKL0D11198g,12720,-3.814513543,PCCGCIGL_03209,FALSE
YPD,SAKL0D11220g,13984,-3.049895175,PCCGCIGL_03210,FALSE
YPD,SAKL0D11242g,13276,1.058378888,PCCGCIGL_03211,FALSE
YPD,SAKL0D11264g,13148,-4.095058051,PCCGCIGL_03213,FALSE
YPD,SAKL0D11286g,12856,-3.477091102,PCCGCIGL_03215,FALSE
YPD,SAKL0D11308g,14283,-1.521995961,PCCGCIGL_03216,FALSE
YPD,SAKL0D11330g,14129,2.003908628,PCCGCIGL_03217,FALSE
YPD,SAKL0D11352g,10623,-2.579081156,PCCGCIGL_03218,FALSE
YPD,SAKL0D11374g,15102,-1.523499218,PCCGCIGL_03220,FALSE
YPD,SAKL0D11396g,15162,-0.72202819,PCCGCIGL_03221,FALSE
YPD,SAKL0D11418g,11514,1.181007267,PCCGCIGL_03223,FALSE
YPD,SAKL0D11440g,13082,-3.321451744,PCCGCIGL_03224,FALSE
YPD,SAKL0D11484g,10275,-2.450570805,PCCGCIGL_03226,FALSE
YPD,SAKL0D11506g,11854,-2.513095508,PCCGCIGL_03228,FALSE
YPD,SAKL0D11528g,11019,-2.304856077,PCCGCIGL_03229,FALSE
YPD,SAKL0D11616g,13460,-1.458205547,PCCGCIGL_03232,FALSE
YPD,SAKL0D11638g,12479,1.538063856,PCCGCIGL_03234,FALSE
YPD,SAKL0D11660g,11071,-1.32003565,PCCGCIGL_03235,FALSE
YPD,SAKL0D11682g,15243,-0.659163081,PCCGCIGL_03236,FALSE
YPD,SAKL0D11704g,11351,-2.189429083,PCCGCIGL_03237,FALSE
YPD,SAKL0D11748g,12611,-3.552836346,PCCGCIGL_03238,FALSE
YPD,SAKL0D11770g,13572,3.705267276,PCCGCIGL_03239,FALSE
YPD,SAKL0D11792g,13311,-0.821519641,PCCGCIGL_03240,FALSE
YPD,SAKL0D11814g,14560,-0.647593975,PCCGCIGL_03241,FALSE
YPD,SAKL0D11836g,12053,-2.700066809,PCCGCIGL_03242,FALSE
YPD,SAKL0D11858g,13876,2.862918763,PCCGCIGL_03244,FALSE
YPD,SAKL0D11880g,11152,-0.321768576,PCCGCIGL_03245,FALSE
YPD,SAKL0D11902g,14310,-3.74489381,PCCGCIGL_03246,FALSE
YPD,SAKL0D11924g,10069,-0.863863217,PCCGCIGL_03247,FALSE
YPD,SAKL0D11946g,13783,-3.381370155,PCCGCIGL_03248,FALSE
YPD,SAKL0D11968g,13357,-3.776080723,PCCGCIGL_03249,FALSE
YPD,SAKL0D11990g,13880,-2.306549367,PCCGCIGL_03250,FALSE
YPD,SAKL0D12012g,10663,-1.805658518,PCCGCIGL_03252,FALSE
YPD,SAKL0D12034g,12751,0.226309084,PCCGCIGL_03254,FALSE
YPD,SAKL0D12056g,14312,-2.98684467,PCCGCIGL_03256,FALSE
YPD,SAKL0D12100g,10612,-4.451153369,PCCGCIGL_03258,FALSE
YPD,SAKL0D12122g,11735,-1.759761649,PCCGCIGL_03260,FALSE
YPD,SAKL0D12188g,13733,-3.691472291,PCCGCIGL_03263,FALSE
YPD,SAKL0D12210g,13053,-2.936945965,PCCGCIGL_03264,FALSE
YPD,SAKL0D12232g,10236,-3.01931402,PCCGCIGL_03265,FALSE
YPD,SAKL0D12254g,14769,-3.391155691,PCCGCIGL_03266,FALSE
YPD,SAKL0D12276g,11948,-3.4585685,PCCGCIGL_03270,FALSE
YPD,SAKL0D12320g,11771,-0.389178639,PCCGCIGL_03273,FALSE
YPD,SAKL0D12342g,12223,-1.649275795,PCCGCIGL_03276,FALSE
YPD,SAKL0D12364g,11346,-2.768918686,PCCGCIGL_03277,FALSE
YPD,SAKL0D12386g,12052,-2.005782494,PCCGCIGL_03278,FALSE
YPD,SAKL0D12430g,10867,0.42505234,PCCGCIGL_03282,FALSE
YPD,SAKL0D12452g,11807,-3.552382103,PCCGCIGL_03284,FALSE
YPD,SAKL0D12474g,12013,-2.882365613,PCCGCIGL_03285,FALSE
YPD,SAKL0D12496g,12147,-5.972932637,PCCGCIGL_03288,FALSE
YPD,SAKL0D12562g,12339,-2.342059307,PCCGCIGL_03291,FALSE
YPD,SAKL0D12584g,11667,-2.456782657,PCCGCIGL_03292,FALSE
YPD,SAKL0D12606g,14307,-3.848351132,PCCGCIGL_03293,FALSE
YPD,SAKL0D12628g,14828,-1.860595574,PCCGCIGL_03294,FALSE
YPD,SAKL0D12650g,10101,-1.618354337,PCCGCIGL_03296,FALSE
YPD,SAKL0D12672g,14636,-2.525204459,PCCGCIGL_03297,FALSE
YPD,SAKL0D12694g,13578,-3.28085293,PCCGCIGL_03298,FALSE
YPD,SAKL0D12716g,14720,-3.242747642,PCCGCIGL_03300,FALSE
YPD,SAKL0D12738g,10074,-2.326396806,PCCGCIGL_03301,FALSE
YPD,SAKL0D12760g,12177,0.037806298,PCCGCIGL_03302,FALSE
YPD,SAKL0D12782g,10914,0.464885419,PCCGCIGL_03303,FALSE
YPD,SAKL0D12804g,14712,-0.657157099,PCCGCIGL_03305,FALSE
YPD,SAKL0D12826g,12193,-2.20175174,PCCGCIGL_03306,FALSE
YPD,SAKL0D12848g,13499,-3.288902468,PCCGCIGL_03307,FALSE
YPD,SAKL0D12870g,10900,-2.441846485,PCCGCIGL_03308,FALSE
YPD,SAKL0D12892g,12921,-2.043340725,PCCGCIGL_03309,FALSE
YPD,SAKL0D12914g,15318,-1.003865826,PCCGCIGL_03310,FALSE
YPD,SAKL0D12936g,11722,-1.091786984,PCCGCIGL_03311,FALSE
YPD,SAKL0D12958g,11813,0.182173441,PCCGCIGL_03313,FALSE
YPD,SAKL0D12980g,15296,-2.696216326,PCCGCIGL_03314,FALSE
YPD,SAKL0D13002g,13308,-1.558451264,PCCGCIGL_03315,FALSE
YPD,SAKL0D13024g,12904,-2.229589266,PCCGCIGL_03316,FALSE
YPD,SAKL0D13046g,12491,-0.890111293,PCCGCIGL_03318,FALSE
YPD,SAKL0D13068g,10594,-3.840935845,PCCGCIGL_03319,FALSE
YPD,SAKL0D13090g,12764,-4.119602588,PCCGCIGL_03320,FALSE
YPD,SAKL0D13112g,14812,-5.520256037,PCCGCIGL_03321,FALSE
YPD,SAKL0D13134g,10329,-2.525442001,PCCGCIGL_03322,FALSE
YPD,SAKL0D13156g,10223,-2.754716532,PCCGCIGL_03323,FALSE
YPD,SAKL0D13178g,10051,-1.70853771,PCCGCIGL_03324,FALSE
YPD,SAKL0D13222g,14165,0.729438883,PCCGCIGL_03326,FALSE
YPD,SAKL0D13244g,11681,-1.454421229,PCCGCIGL_03327,FALSE
YPD,SAKL0D13376g,10890,-1.347481753,PCCGCIGL_03331,FALSE
YPD,SAKL0D13398g,13358,0.342090729,PCCGCIGL_03332,FALSE
YPD,SAKL0D13420g,12090,-3.021437043,PCCGCIGL_03334,FALSE
YPD,SAKL0D13442g,11044,-2.436055548,PCCGCIGL_03336,FALSE
YPD,SAKL0D13464g,13655,-3.771988852,PCCGCIGL_03338,FALSE
YPD,SAKL0D13486g,14635,-2.874872065,PCCGCIGL_03339,FALSE
YPD,SAKL0D13508g,14729,-2.909760469,PCCGCIGL_03340,FALSE
YPD,SAKL0D13530g,11660,-3.988740616,PCCGCIGL_03341,FALSE
YPD,SAKL0D13552g,10193,-2.40948526,PCCGCIGL_03343,FALSE
YPD,SAKL0D13574g,10322,-2.198091984,PCCGCIGL_03345,FALSE
YPD,SAKL0D13596g,10767,-3.001033484,PCCGCIGL_03346,FALSE
YPD,SAKL0D13618g,11225,-3.751004602,PCCGCIGL_03348,FALSE
YPD,SAKL0D13662g,11161,-6.420668723,PCCGCIGL_03350,FALSE
YPD,SAKL0D13684g,10321,-0.609521056,PCCGCIGL_03351,FALSE
YPD,SAKL0D13706g,14204,-4.72843457,PCCGCIGL_03352,FALSE
YPD,SAKL0D13728g,12812,-3.546811022,PCCGCIGL_03353,FALSE
YPD,SAKL0D13750g,13919,-4.324598455,PCCGCIGL_03355,FALSE
YPD,SAKL0D13772g,13352,-4.941145607,PCCGCIGL_03357,FALSE
YPD,SAKL0D13794g,14363,2.989459813,PCCGCIGL_03359,FALSE
YPD,SAKL0D13816g,15111,-1.716783204,PCCGCIGL_03361,FALSE
YPD,SAKL0D13860g,13210,-2.149197623,PCCGCIGL_03362,FALSE
YPD,SAKL0D13882g,13015,-2.948940717,PCCGCIGL_03363,FALSE
YPD,SAKL0D13904g,11369,-1.100615191,PCCGCIGL_03364,FALSE
YPD,SAKL0D13926g,10342,-3.629323478,PCCGCIGL_03366,FALSE
YPD,SAKL0D13948g,12648,-1.599165317,PCCGCIGL_03367,FALSE
YPD,SAKL0D13970g,15027,-2.689819203,PCCGCIGL_03368,FALSE
YPD,SAKL0D13992g,13508,3.162429366,PCCGCIGL_03369,FALSE
YPD,SAKL0D14014g,14520,-4.073345156,PCCGCIGL_03370,FALSE
YPD,SAKL0D14036g,13712,-0.202017941,PCCGCIGL_03371,FALSE
YPD,SAKL0D14058g,10814,-1.958314508,PCCGCIGL_03373,FALSE
YPD,SAKL0D14080g,10034,-3.438202736,PCCGCIGL_03374,FALSE
YPD,SAKL0D14102g,11810,-4.10043853,PCCGCIGL_03375,FALSE
